CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1 5.90
CCOC(=O)NC1=CC2=C(SC3=CC=CC=C3N2C(=O)CCN2CCOCC2)C=C1 2.98
[H][C]12C[CH](O[CH]3O[CH](C)[CH](O)[CH](N)[CH]3O)C=CC=CC=CC=CC=CC=CC=C[CH](C)[CH](O)[CH](C)[CH](C)OC(=O)C[CH](O)C[CH](O)CC[CH](O)[CH](O)C[CH](O)C[C](O)(C[CH](O)[CH]1C(O)=O)O2 0.8
CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2 2.70
NC[CH]1O[CH](O[CH]2[CH](N)C[CH](N)[CH](O[CH]3O[CH](CO)[CH](O)[CH](N)[CH]3O)[CH]2O)[CH](N)C[CH]1O -5.8
[H][C]12CN(C[C]1([H])[CH]2N)C1=NC2=C(C=C1F)C(=O)C(=CN2C1=C(F)C=C(F)C=C1)C(O)=O 0.31
O[CH]1CO[CH](O[CH]2CO[CH](O)[CH](OS(O)(=O)=O)[CH]2OS(O)(=O)=O)[CH](OS(O)(=O)=O)[CH]1OS(O)(=O)=O -8
[H][C]12CC[C](O)(C(=O)CO)[C]1(C)C[CH](O)[C]1(F)[C]2([H])CCC2=CC(=O)CC[C]12C 1.67
COC1=C(CC=C(gC)CCC(=O)OCCN2CCOCC2)C(O)=C2C(=O)OCC2=C1C 2.5
[H][C]12SCC(COC(C)=O)=C(N1C(=O)[CH]2NC(=O)[CH](N)C1=CC=CC=C1)C(O)=O -0.3
CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F 3.8
CCOC(=O)[CH](CCC1=CC=CC=C1)N[CH](C)C(=O)N1CC2=CC(OC)=C(OC)C=C2C[CH]1C(O)=O 2.7
CC1=CC=C(C=C1)N(CC1=NCCN1)C1=CC(O)=CC=C1 3.3
OC1=CC=C2C(OC3=CC(O)=CC=C3C22OC(=O)C3=C2C=CC=C3)=C1 3.4
COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C](O)(C[CH]3O[CH]3C[CH](N)[CH](O)[CH](C)O3)C(C)=O)C(O)=C1C2=O 1.83
NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O 2.03
[H][C]12CCCN1C(=O)[CH](CC1=CC=CC=C1)N1C(=O)[C](C)(NC(=O)[CH]3CN(C)[C]4([H])CC5=CNC6=CC=CC(=C56)C4=C3)O[C]21O 2
ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1 1.4
[O-][N+](=O)C1=CC=C(O1)C=NN1CC(=O)NC1=O -0.47
[H][C]12CC3=CN(C)C4=CC=CC(=C34)[C]1(C[CH](COC(=O)C1=CC(Br)=CN=C1)CN2C)OC 3.3
[H][C]12CC[C]3(CCC(=O)O3)[C]1(C)C[CH]1O[C]11[C]2([H])[CH](CC2=CC(=O)CC[C]12C)C(=O)OC 1.3
CN1N=C(SC1=NC(C)=O)S(N)(=O)=O 0.13
[H][C]12OC3=C(O)C=CC4=C3[C]11CCN(CC3CC3)[C]([H])(C4)[C]1(O)CCC2=O 1.92
CC(C)NC1=C(N=CC=C1)N1CCN(CC1)C(=O)C1=CC2=C(N1)C=CC(NS(C)(=O)=O)=C2 2.8
CCOC1=CC=CC=C1OCCN[CH](C)CC1=CC(=C(OC)C=C1)S(N)(=O)=O 2.3
CCC(=O)N(C1=CC=CC=C1)C1(COC)CCN(CCC2=CC=CS2)CC1 3.95
NC1=NC(=O)N(C=C1)[CH]1CS[CH](CO)O1 -1.4
CCCCCN(C)CCC(O)(P(O)(O)=O)P(O)(O)=O -2.1
CCN(CC)C(=O)N1CCN(C)CC1 0.1
CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1 4.16
[H][C]12SC(C)(C)[CH](N1C(=O)[CH]2NC(=O)C1=C(C)ON=C1C1=CC=CC=C1)C(O)=O 2.38
[H][C]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23 3.1
FC1=CC=C(C=C1)[CH]1CCNC[CH]1COC1=CC2=C(OCO2)C=C1 3.6
CCCC1=C2N(CC)C(=CC(=O)C2=CC2=C1OC(=CC2=O)C(O)=O)C(O)=O 2.22
[H][C]12CC[C](O)(C#C)[C]1(C)CC[C]1([H])[C]3([H])CCC(=O)C=C3CC[C]21[H] 2.97
CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C(N)N=CN=C12)OCOC(=O)C(C)(C)C 1.91
CN1CCC(CC1)=C1C2=CC=CC=C2CCC2=C1N=CC=C2 3.59
OP(O)(=O)C(Cl)(Cl)P(O)(O)=O -2.4
CCN(CC)CCOC(=O)C1=CC=C(N)C=C1 2.14
NCCCC[CH](N[CH](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[CH]1C(O)=O -1.01
COC1=CC(C(O)C(C)N)=C(OC)C=C1 0.8
CC(C)CN1C=NC2=C1C1=CC=CC=C1N=C2N 2.7
[Br-].C[N+]1(C)C2CCC1CC(C2)OC(=O)C(O)C1=CC=CC=C1 3.421
CC(CN(C)C)CN1C2=CC=CC=C2CCC2=CC=CC=C12 4.2
[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O 1.62
COS([O-])(=O)=O.C[N+]1(C)CCC(CC1)=C(C1=CC=CC=C1)C1=CC=CC=C1 2.57
N1C2=CC=CC=C2N=C1C1=CSC=N1 2.47
[H][C](CC1=CC=CC=C1)(N=C(O)[C]1([H])CC[C]([H])(CC1)C(C)C)C(O)=O 2.4
C[N+]1=C(C=NO)C=CC=C1 1.564
CN(CC=CC1=CC=CC=C1)CC1=CC=CC2=CC=CC=C12 5.4
COC1=CC2=C(NC(=N2)[S](=O)CC2=NC=C(C)C(OC)=C2C)C=C1 0.6
CC1=CC(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=CC=C1 5.8
NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1 4
[H][C]12SC(C)(C)[CH](N1C(=O)[CH]2N1C(=O)[CH](NC1(C)C)C1=CC=CC=C1)C(O)=O 1.3
NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2 2.3
[H][C]12CC[C](O)(C(=O)CO)[C]1(C)C[CH](O)[C]1([H])[C]2([H])CCC2=CC(=O)CC[C]12C 1.61
OC[CH](O)[CH](O)[CH](O)[CH](O)CO -3.10
CC(N(O)C(N)=O)C1=CC2=CC=CC=C2S1 0.9
NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1 0.6
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN -2.2
CN1[CH]2C[CH](C[CH]1[CH]1O[CH]21)OC(=O)[CH](CO)C1=CC=CC=C1 0.98
CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1 2.6
CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1 2.5
CCCNC(C)C(=O)NC1=CC=CC=C1C 2.11
NC1=NCC2N1C1=CC=CC=C1CC1=CC=CC=C21 3.51
NC1CC1C1=CC=CC=C1 1.58
CCN1C(=O)NC(C1=O)C1=CC=CC=C1 1.05
CC(C=CC1=C(C)CCCC1(C)C)=CgC=CC(C)=CC(O)=O 6.30
OC1=C(CC2=C(O)C(Cl)=CC(Cl)=C2Cl)C(Cl)=C(Cl)C=C1Cl 7.54
[H][C]1(C[C]2([H])C[C]3([H])C[C]([H])(C1)N2CC3=O)OC(=O)C1=CNC2=C1C=CC=C2 2.1
[H][C](N1CCC2=C(C1)C=CS2)(C(=O)OC)C1=CC=CC=C1Cl 2.5
[H][C]12C[C]3([H])C(=C(O)[C]1(O)C(=O)C(C(N)=O)=C(O)[CH]2N(C)C)C(=O)C1=C(O)C=CC=C1[C]3(C)O -1.30
[H][C]1([CH](C)O)C(=O)N2C(C(O)=O)=C(S[CH]3CN[CH](C3)C(=O)N(C)C)[CH](C)[C]12[H] -0.6
CCC1=C2CN3C(=CC4=C(COC(=O)[C]4(O)CC)C3=O)C2=NC2=C1C=C(OC(=O)N1CCC(CC1)N1CCCCC1)C=C2 3.2
CN1C=CNC1=S -0.34
[H][C]12C[CH](C)[C](O)(C(=O)CCl)[C]1(C)C[CH](O)[C]1(Cl)[C]2([H])CCC2=CC(=O)C=C[C]12C 2.1
C[C](N)(CC1=CC=C(O)C=C1)C(O)=O -1.7
[H][C]12CC(=O)N1[CH](C(O)=O)C(O2)=CCO -1.5
CCN(CC)C(=O)C1CN2CCC3=CC(OC)=C(OC)C=C3C2CC1OC(C)=O 1.7
CN(C)CCC=C1C2=CC=CC=C2COC2=C1C=C(CC(O)=O)C=C2 3.4
[H][C]12CC[C](O)(C(=O)COC(=O)CN(CC)CC)[C]1(C)C[CH](O)[C]1([H])[C]2([H])CCC2=CC(=O)CC[C]12C 1.2
CCCCC[CH](O)C=C[CH]1[CH](O)CC(=O)[CH]1CCCCCCC(O)=O 3.20
[H][C]12COC(=O)[C]1([H])[CH](C1=CC(OC)=C(O)C(OC)=C1)C1=CC3=C(OCO3)C=C1[CH]2O[CH]1O[C]2([H])CO[CH](C)O[C]2([H])[CH](O)[CH]1O 0.60
NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F 0.36
CCCCS(=O)(=O)N[CH](CC1=CC=C(OCCCCC2CCNCC2)C=C1)C(O)=O 1.4
NC(=O)N1C2=CC=CC=C2CC(=O)C2=C1C=CC=C2 1.5
CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1 4.79
CC[CH]1OC(=O)[CH](C)[CH](O[CH]2C[C](C)(OC)[CH](O)[CH](C)O2)[CH](C)[CH](O[CH]2O[CH](C)C[CH]([CH]2O)N(C)C)[C](C)(O)C[CH](C)C(=NOCOCCOC)[CH](C)[CH](O)[C]1(C)O 1.7
CCN1C=C(C(O)=O)C(=O)C2=C1N=C(C)C=C2 1.59
CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCN)NC1=O)C(C)O -4.861
[H][C]12CC[CH](O)[C]1(C)CC[C]1([H])C3=C(CC[C]21[H])C=C(O)C=C3 4.01
CC1=C(C)C(NC2=CC=CC=C2C(O)=O)=CC=C1 5.12
CNC(=O)[CH](NC(=O)[CH](CC(C)C)[CH](O)C(=O)NO)C(C)(C)C 0.4
NC1=NC(=O)C2=C(N1)N(COCCO)C=N2 -1.56
COC1=CC2=C(C=C1)C=C(C=C2)[CH](C)C(O)=O 3.18
[H][C]12C[CH](N(C(=O)[CH](C)N[CH](CCC)C(=O)OCC)[C]1([H])CCCC2)C(O)=O 2.6
ClCCN(CCCl)C1=CNC(=O)NC1=O 1.2
CN(C)CCN(CC1=CC=CC=C1)C1=CC=CC=N1 3.3
ClC1=CC(Cl)=C(Cl)C=C1OCC#CI 5.3
CCC1(C(=O)NCNC1=O)C1=CC=CC=C1 0.91
OC(=O)C1=CC(=CC=C1O)N=NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=C1 2.5
CCOC1=NC2=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1)C(=CC=C2)C(=O)OC(C)OC(=O)OC1CCCCC1 6.1
C(C1=NCCN1)C1=CC=CC=C1 2.65
CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1 -3.1
CCOC(=O)C1=CN=C(C=C1)C#CC1=CC2=C(SCCC2(C)C)C=C1 5.6
OC1=CC=C(C=C1)C1CNCCC2=C(Cl)C(O)=C(O)C=C12 2
FC(F)(F)CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1 3.97
CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)C2=CC=CC=C2)C1=O 2.16
[H]C(C)(CC)CCCC(O)=N[C]([H])(CCN)C(O)=N[C]([H])(C(O)=N[C]([H])(CCN)C(O)=N[C]1([H])CCN=C(O)C([H])(N=C(O)[C]([H])(CCN)N=C(O)[C]([H])(CCN)N=C(O)[C]([H])(CC(C)C)N=C(O)C([H])(CC(C)C)N=C(O)[C]([H])(CCN)N=C1O)[C]([H])(C)O)[C]([H])(C)O -2.4
CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1 5.5
CC1=CC(=NN=C1NCCN1CCOCC1)C1=CC=CC=C1 2.03
CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C 0.29
CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC 2.5
CC1CC2=CC=CC=C2N1NC(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O 2.2
CCN(CC1=CC=NC=C1)C(=O)C(CO)C1=CC=CC=C1 1.3
OC(CCN1CCCCC1)(C1CC2CC1C=C2)C1=CC=CC=C1 4.25
NC(=O)C1=NN(C=N1)[CH]1O[CH](CO)[CH](O)[CH]1O -1.85
CCCCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1 3.16
CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1 4.05
CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=C(C=CC=C2)S1(=O)=O 3.43
[Na+].CCCCCCCCCCCCOS([O-])(=O)=O 1.60
CC(C)NCC(O)C1=CC(O)=CC(O)=C1 1
CCN1C=C(C(O)=O)C(=O)C2=C1C=C(C=C2)C1=CC=NC=C1 3
CC(C)C1=CC=CC(C(C)C)=C1O 3.79
CC(=O)NC1=NN=C(S1)S(N)(=O)=O -0.26
[H][C]12CC3=C(NC4=CC=CC=C34)[CH](N1C(=O)CN(C)C2=O)C1=CC2=C(OCO2)C=C1 1.7
CC(C(O)=O)C1=CC2=C(C=C1)C1=C(N2)C=CC(Cl)=C1 3.8
[H][C]12CC[C](OC(C)=O)(C#C)[C]1(C)CC[C]1([H])[C]3([H])CC[CH](OC(C)=O)C=C3CC[C]21[H] 5
CCCN1C2=C(NC=N2)C(=O)NC1=O 0.33
CC(C)[CH]1CC[CH](C)C[CH]1O 3.40
[H][C]12C[CH](O)C[C]3(O)C[CH](O)[CH](C(O)=O)[C]([H])(C[CH](O[C]4([H])O[CH](C)[CH](O)[CH](N)[CH]4O)C=CC=CC=CC=CC[CH](C)OC(=O)C=C[C]1([H])O2)O3 1.1
CCN1N=C(C(O)=O)C(=O)C2=CC3=C(OCO3)C=C12 1.5
C[CH]1O[CH]1P(O)(O)=O -1.6
CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1 2.82
CC1NCCOC1C1=CC=CC=C1 1.7
CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1 5.03
CN1C(=O)CC(C1=O)C1=CC=CC=C1 0.7
[H][C]12SCC(Cl)=C(N1C(=O)[CH]2NC(=O)[CH](N)C1=CC=CC=C1)C(O)=O 0.4
[H][C]12CC[C](O)(C#CC)[C]1(C)C[CH](C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C]21[H] 4.5
CN(C)CCC(C1=CC=C(Br)C=C1)C1=CC=CC=N1 3.4
CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1 5.5
OC(=N)CCCN=C(C1=CC=C(Cl)C=C1)C1=C(O)C=CC(F)=C1 3.06
[H][C]12C[CH](C)[CH](C(=O)CO)[C]1(C)C[CH](O)[C]1(Cl)[C]2([H])C[CH](F)C2=CC(=O)C=C[C]12C 3.8
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1 2.69
CC(CCC1=CC=C(O)C=C1)NCCC1=CC(O)=C(O)C=C1 3.6
OC1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2 2.24
COC1=C(OC)C=C2C(=O)C(CC3CCN(CC4=CC=CC=C4)CC3)CC2=C1 3.6
O[CH]1CC[C]2(O)[CH]3CC4=CC=C(O)C5=C4[C]2(CCN3CC2CCC2)[CH]1O5 1.4
CC(C)N=C1C=C2N(C3=CC=C(Cl)C=C3)C3=C(C=CC=C3)N=C2C=C1NC1=CC=C(Cl)C=C1 7.66
CC1(C)O[CH]2C[CH]3[CH]4C[CH](F)C5=CC(=O)CC[C]5(C)[CH]4[CH](O)C[C]3(C)[C]2(O1)C(=O)CO 0.6
NCCS 0.1
C1CN2C[CH](N=C2S1)C1=CC=CC=C1 1.84
CCC1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1 1.84
OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1 4.20
CN(C)N=NC1=C(N=CN1)C(N)=O -0.24
CN[CH](C)[CH](O)C1=CC=CC=C1 0.89
CN1N=NC2=C(N=CN2C1=O)C(N)=O -2.8
[H][C]12CCCC[C]11CCN(C)[CH]2CC2=C1C=C(O)C=C2 3.11
NCC(=O)CCC(O)=O -1.5
OCC(O)COC1=CC=C(Cl)C=C1 1.2
CN(CC=CC#CC(C)(C)C)CC1=CC=CC2=CC=CC=C12 5.9
[H][C]12CC[CH](O)[C]1(C)CC[C]1([H])[C]2([H])CC[C]2([H])CC(=O)[CH](C)C[C]12C 3.99
[H][C](N)(C(O)=O)C(C)(C)S -1.78
[H][C]12CC[C](O)(C(=O)CO)[C]1(C)C[CH](O)[C]1([H])[C]2([H])CCC2=CC(=O)C=C[C]12C 1.62
OC(=O)C1=C(O)C=CC(=C1)C1=C(F)C=C(F)C=C1 4.44
CCCC1=NC(C)=C2N1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(CC)CC1 1.4
CNC(NCCSCC1=CC=C(CN(C)C)O1)=Cg[N+]([O-])=O 0.27
CO[CH]1C[CH](CC[CH]1O)C=C(gC)[CH]1OC(=O)[CH]2CCCCN2C(=O)C(=O)[C]2(O)O[CH]([CH](C[CH]2C)OC)[CH](C[CH](C)CC(C)=C[CH](CC=C)C(=O)C[CH](O)[CH]1C)OC 3.3
C[CH](CC1=CC=CC=C1)N(C)CC1=CC=CC=C1 4.1
CC(C)NCC(O)COC1=CC=CC=C1CC=C 3.10
C[CH](NCCC1=CC=C(O)C=C1)[CH](O)C1=CC=C(O)C=C1 2.4
CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC 2.45
CCN[CH]1C[CH](C)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O -1
CC(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=CS1 2.2
CC(C)(C)NCC(O)C1=CC(O)=CC(O)=C1 0.90
CC1=NC2=C(CCN(C(=O)C3=CC=C(NC(=O)C4=CC=CC=C4C4=CC=CC=C4)C=C3)C3=CC=CC=C23)N1 6.3
[H][C]12CC[C](OC(=O)OCC)(C(=O)OCCl)[C]1(C)C[CH](O)[C]1([H])[C]2([H])CCC2=CC(=O)C=C[C]12C 3.4
COC1=CC=CC=C1OCC(O)CO 1.39
[H]C(CCN1CCN(CCO)CC1)=C1gC2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F 4.51
CCCCC1=NC=C(C=C(gCC2=CC=CS2)C(O)=O)N1CC1=CC=C(C=C1)C(O)=O 3.9
[H][C]1(C[CH](C)[C]2([H])CC(=O)[CH](C)C=C(C)[CH](O)[CH](OC)C(=O)[CH](C)C[CH](C)C=CC=CC=C(C)[CH](C[C]3([H])CC[CH](C)[C](O)(O3)C(=O)C(=O)N3CCCC[C]3([H])C(=O)O2)OC)CC[CH](O)[CH](C1)OC 4.3
ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1 0.08
NC1=NC(=O)N(C=C1F)[CH]1CS[CH](CO)O1 -1.4
NS(=O)(=O)C1=C(Cl)C=C2NC=NS(=O)(=O)C2=C1 -0.24
CCOC(=O)[CH](CCC1=CC=CC=C1)N[CH](C)C(=O)N1CC2=CC=CC=C2C[CH]1C(O)=O 3.2
CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1 7.2
[H][C]12OC[CH](O[N+]([O-])=O)[C]1([H])OC[CH]2O[N+]([O-])=O 1.31
OC(CC1=CN=CC=C1)(P(O)(O)=O)P(O)(O)=O -3.6
CC1=CC=CN2C(=O)C(=CN=C12)C1=NNN=N1 0
[H][C]12CCC[CH](N1C(=O)[CH](CCS2)NC(=O)[CH](S)CC1=CC=CC=C1)C(O)=O 2.6
CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O 2.6
CN1N=C(C(=O)N[CH]2C[CH]3CCC[CH](C2)N3C)C2=C1C=CC=C2 2.6
CC=C(C(=CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1 5.9
NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1 0.35
CCCCOC1=C(N)C=CC(=C1)C(=O)OCCN(CC)CC 3.1
[H][C]12CCC3=CC(=O)C=C[C]3(C)[C]1([H])CC[C]1(C)OC(=O)CC[C]21[H] 3.7
[H][C]12C[CH](C)[C](C)(C(=O)CC)[C]1(C)C[CH](O)[C]1([H])[C]2([H])CCC2=CC(=O)C=C[C]12C 4.2
CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(Cl)=C3)N12 2.42
CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC(=O)OC)CC1)C(=O)OC 1.4
OC[CH]1CC[CH](O1)N1C=NC2=C1NC=NC2=O -1.24
CC1=CC=C(C=C1)C(=O)OC1=C(OC(=O)C2=CC=C(C)C=C2)C=C(C=C1)C(O)CNC(C)(C)C 5.8
CN1CCC(CN2C3=CC=CC=C3SC3=CC=CC=C23)C1 5.23
CCC(=C)C(=O)C1=C(Cl)C(Cl)=C(OCC(O)=O)C=C1 3.3
CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2 2.4
CCNC(=O)CCCC=CgC[CH]1[CH](O)C[CH](O)[CH]1C=C[CH](O)CCC1=CC=CC=C1 3.2
CC1=C(SC=C1)C(=CCCN1CCC[CH](C1)C(O)=O)C1=C(C)C=CS1 2.6
[H][C]12CC[C]([H])([CH]([CH](C1)OC(=O)C1=CC=CC=C1)C(=O)OC)N2C 2.30
[H][C]12CCN(C[CH]1C=C)[C]([H])(C2)[CH](O)C1=C2C=C(OC)C=CC2=NC=C1 3.44
NS(=O)(=O)CC1=NOC2=CC=CC=C12 0.5
[H]C1CC[C]2(C)[C]([H])(CC[C]2([H])C1=CC=C1C[CH](O)C[CH](O)C1)[CH](C)C=C[CH](C)C(O)(C)C 4.5
CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O -0.35
CCOC1=C(C=CC(CC(=O)N[CH](CC(C)C)C2=CC=CC=C2N2CCCCC2)=C1)C(O)=O 5.9
CCOC(=O)C1(CCN(CCC2=CC=C(N)C=C2)CC1)C1=CC=CC=C1 3.7
NC(=N)NC(=N)NCCC1=CC=CC=C1 -0.83
CC1=NC=C(N1CCO)[N+]([O-])=O -0.02
CCCCC[CH](O)C=C[CH]1[CH](O)CC(=O)[CH]1CC=CgCCCC(O)=O 2.82
CN(C)CCC1=CNC2=C1C=C(CS(=O)(=O)N1CCCC1)C=C2 1.6
[H][C]12O[CH](C)CC(=O)[C]1(O)O[C]1([H])[CH](NC)[CH](O)[CH](NC)[CH](O)[C]1([H])O2 -2.3
CN1CCC(CC1)=C1C2=C(SC=C2)C(=O)CC2=CC=CC=C12 2.2
CO[C]12CC[C]3(C[CH]1[C](C)(O)C(C)(C)C)[CH]1CC4=C5C(O[CH]2[C]35CCN1CC1CC1)=C(O)C=C4 4.98
[H][C]12SCC(CSC3=NN=NN3CC(O)=O)=C(N1C(=O)[CH]2NC(=O)CC1=CC=CC=C1CN)C(O)=O -3.7
CN(C)CCC=C1C2=CC=CC=C2C=CC2=CC=CC=C12 5.2
CC(COC1=CC=CC=C1)N(CCCl)CC1=CC=CC=C1 4.7
CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C)C(C)=C(OC)C=C1C 6.5
NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1 -0.64
NC1=NC(=O)N(C=N1)[CH]1O[CH](CO)[CH](O)[CH]1O -3.5
CCCCC(C)(O)CC=C[CH]1[CH](O)CC(=O)[CH]1CCCCCCC(=O)OC 3.6
[H][C]12[CH](O)[C]3([H])C(=C)C4=C(C(O)=CC=C4)C(=O)C3=C(O)[C]1(O)C(=O)C(C(N)=O)=C(O)[CH]2N(C)C -0.3
[H][C](CC)(C1=CC(NS(=O)(=O)C2=NC=C(C=C2)C(F)(F)F)=CC=C1)C1=C(O)C[C](CCC)(CCC2=CC=CC=C2)OC1=O 6.9
CN1CCCCC1CCN1C2=C(SC3=C1C=C(C=C3)S(C)=O)C=CC=C2 3.9
CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21 5.1
CC1=CC(=C(O)C(C)=C1CC1=NCCN1)C(C)(C)C 3.4
OC(=O)C1=CC=CC=C1O 2.26
CCN(CC)C(C)C(=O)C1=CC=CC=C1 2.8
OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1 4.2
CC1=C(Cl)C(NC2=CC=CC=C2C(O)=O)=C(Cl)C=C1 5
C[N+](C)(CCCCCC[N+](C)(C)C1C2=C(C=CC=C2)C2=C1C=CC=C2)C1C2=C(C=CC=C2)C2=C1C=CC=C2 -0.06
OC(CCN1CCCCC1)(C1CCCC1)C1=CC=CC=C1 4
NC1=NC(=O)N(C=C1)[CH]1CC[CH](CO)O1 -1.30
CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C -1.75
CC(=O)OC1=CC=CC=C1C(O)=O 1.19
CCC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2 3.62
[H][C]12CC[CH](O)[C]1(C)CC[C]1([H])C2[CH](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)CC2=CC(O)=CC=C12 8.9
[H][C]12SC(C)(C)[CH](N1C(=O)[CH]2NC(=O)[CH](NC(=O)N1CCN(C1=O)S(C)(=O)=O)C1=CC=CC=C1)C(O)=O 0
NC(=O)OCC(COC(N)=O)C1=CC=CC=C1 0.3
CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1 5.6
NNC(=O)C1=CC=NC=C1 -0.70
CNS(=O)(=O)CCC1=CC2=C(NC=C2C2CCN(C)CC2)C=C1 1.6
CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2 1.4
CC[CH]1OC(=O)[CH](C)[CH](O[CH]2C[C](C)(OC)[CH](O)[CH](C)O2)[CH](C)[CH](O[CH]2O[CH](C)C[CH]([CH]2O)N(C)C)[C](C)(O)C[CH](C)[CH]2N[CH](COCCOC)O[CH]([CH]2C)[C]1(C)O 1.6
CCN[CH]1C[CH](N)[CH](O[CH]2OC(CN)=CC[CH]2N)[CH](O)[CH]1O[CH]1OC[C](C)(O)[CH](NC)[CH]1O -3
[H][C]12OC3=C(OC)C=CC4=C3[C]11CCN(C)[C]([H])(C4)[C]1([H])CCC2=O 1.2
